id,title,labels,fold
21948563,Phosphoinositide 3-kinase inhibition enables retinoic acid-induced neurogenesis in monolayer culture of embryonic stem cells.,"Animals	Antigens, Differentiation	Cadherins	Cell Culture Techniques	Cell Shape	Cells, Cultured	Chromones	Embryonic Stem Cells	Gene Expression Regulation, Developmental	Genes, Reporter	Keratin-8	Luciferases	Mice	Morpholines	Neural Cell Adhesion Molecules	Neurogenesis	Phosphatidylinositol 3-Kinase	Signal Transduction	Transcription, Genetic	Tretinoin	Tubulin",10
8970809,"Sound localization in chinchillas, III: Effect of pinna removal.",Acoustic Stimulation	Animals	Auditory Threshold	Avoidance Learning	Chinchilla	Ear	Reproducibility of Results	Sound Localization,10
24452640,Measurement of renal tissue oxygenation with blood oxygen level-dependent MRI and oxygen transit modeling.,Adult	Animals	Computer Simulation	Female	Furosemide	Hemoglobins	Humans	Kidney	Kidney Cortex	Kidney Medulla	Magnetic Resonance Imaging	Male	Monte Carlo Method	Oxygen	Partial Pressure	Swine,10
19692435,Multiple sclerosis and neurofibromatosis type 1: report of seven patients from Iran.,"Adolescent	Adult	Brain	Female	Humans	Iran	Magnetic Resonance Imaging	Male	Multiple Sclerosis, Chronic Progressive	Neurofibromatosis 1	Prevalence	Risk Factors	Young Adult",10
17048027,Theoretical modeling of micro-scale biological phenomena in human coronary arteries.,"Biomechanical Phenomena	Computer Simulation	Coronary Artery Disease	Coronary Vessels	Humans	Models, Cardiovascular	Regional Blood Flow",10
8097974,Developmental dissociation of methamphetamine-induced depletion of dopaminergic terminals and astrocyte reaction in rat striatum.,"Animals	Animals, Newborn	Astrocytes	Caudate Nucleus	Corpus Striatum	Dopamine	Glial Fibrillary Acidic Protein	Gliosis	Immunohistochemistry	Male	Methamphetamine	Nerve Endings	Putamen	Rats	Rats, Sprague-Dawley	Tyrosine 3-Monooxygenase",10
2264231,[A rational method of cosmetic eye prosthesis].,"Adolescent	Adult	Aged	Aged, 80 and over	Child	Child, Preschool	Cosmetics	Eye, Artificial	Female	Humans	Male	Middle Aged",10
9065844,Intrinsic NMDA-induced oscillations in motoneurons of an adult vertebrate spinal cord are masked by inhibition.,Animals	Membrane Potentials	Motor Neurons	N-Methylaspartate	Rana esculenta	Spinal Cord,10
6350183,Association between human serum-induced crisis forms in cultured Plasmodium falciparum and clinical immunity to malaria in Sudan.,"Adolescent	Adult	Antibodies	Antibody Formation	Disease Reservoirs	Erythrocytes	Humans	Immune Sera	Immunity, Cellular	Malaria	Middle Aged	Plasmodium falciparum	Recurrence	Sudan",10
11936662,Online load measurement in combined sewer systems--possibilities of an integrated management of waste water transportation and treatment.,"Automation	Carbon	Online Systems	Oxygen	Sewage	Spectrophotometry, Ultraviolet	Waste Disposal, Fluid	Water Purification	Weather",10
22284872,"Fast, selective, and sensitive analysis of low-abundance peptides in human plasma by electromembrane extraction.","1-Octanol	Angiotensin II	Chromatography, High Pressure Liquid	Diethylhexyl Phthalate	Electrodes	Enkephalin, Leucine	Humans	Ketones	Membranes, Artificial	Oligopeptides	Peptides	Tandem Mass Spectrometry",10
1833065,A human high affinity interleukin-5 receptor (IL5R) is composed of an IL5-specific alpha chain and a beta chain shared with the receptor for GM-CSF.,"Amino Acid Sequence	Base Sequence	Binding, Competitive	Blotting, Northern	Cell Division	Cell Line	Cloning, Molecular	Cross-Linking Reagents	DNA	Gene Expression	Granulocyte-Macrophage Colony-Stimulating Factor	Humans	In Vitro Techniques	Interleukin-5	Macromolecular Substances	Molecular Sequence Data	Molecular Structure	Oligonucleotides	RNA, Messenger	Receptors, Granulocyte-Macrophage Colony-Stimulating Factor	Receptors, Immunologic	Receptors, Interleukin	Receptors, Interleukin-5	Recombinant Proteins",10
14535888,Stress memory in plants: a negative regulation of stomatal response and transient induction of rd22 gene to light in abscisic acid-entrained Arabidopsis plants.,"Abscisic Acid	Adaptation, Physiological	Arabidopsis	Base Sequence	Blotting, Northern	DNA Primers	Darkness	Gene Expression Regulation, Plant	Light",10
22591919,Hepatic arterial reconstruction for orthotopic liver transplantation in the rat.,"Animals	Apoptosis	Hepatic Artery	Liver Transplantation	Operative Time	Rats	Rats, Inbred Lew	Vascular Patency",10
22164454,Lissajous figures: an engineering tool for root cause analysis of individual cases--a preliminary concept.,"Aorta	Body Temperature	Cardiopulmonary Bypass	Cause of Death	Humans	Hypothermia, Induced	Oxygen	Postoperative Complications	Rewarming	Root Cause Analysis",10
19234341,Complement component 3 (C3) haplotypes and risk of advanced age-related macular degeneration.,"Aged	Aged, 80 and over	Alleles	Complement C3	Female	Haplotypes	Humans	Linkage Disequilibrium	Macular Degeneration	Male	Polymorphism, Single Nucleotide	Risk Factors",10
10642129,"Localization of precise origin of idiopathic ventricular tachycardia from the right ventricular outflow tract by a 12-lead ECG: a study of pace mapping using a multielectrode ""basket"" catheter.","Adult	Body Surface Potential Mapping	Cardiac Catheterization	Cardiac Pacing, Artificial	Catheter Ablation	Electrocardiography	Electrodes	Endocardium	Equipment Design	Female	Heart Conduction System	Heart Septum	Heart Ventricles	Humans	Male	Middle Aged	Predictive Value of Tests	Sensitivity and Specificity	Tachycardia, Ventricular	Ventricular Premature Complexes",10
15142327,Efficacy of vertebral axial decompression on chronic low back pain: study of dosage regimen.,"Adolescent	Adult	Aged	Chi-Square Distribution	Decompression, Surgical	Evaluation Studies as Topic	Female	Humans	Intervertebral Disc Displacement	Low Back Pain	Male	Middle Aged	Pain Measurement	Time Factors	Treatment Outcome",10
16949762,Immunohistochemical analysis of acid-sensing ion channel 2 expression in rat dorsal root ganglion and effects of axotomy.,"Acid Sensing Ion Channels	Animals	Axotomy	Blotting, Western	CHO Cells	Cricetinae	Cricetulus	Ganglia, Spinal	Gene Expression Regulation	Green Fluorescent Proteins	Immunohistochemistry	Male	Membrane Proteins	Nerve Tissue Proteins	Neurofilament Proteins	Neurons	RNA, Messenger	Rats	Rats, Sprague-Dawley	Receptor, trkA	Receptor, trkC	Reverse Transcriptase Polymerase Chain Reaction	Sodium Channels	Transfection",10
8844356,Cellulitis associated with burn scars: a retrospective review.,"Adolescent	Adult	Age Distribution	Burns	Cellulitis	Child	Child, Preschool	Cicatrix	Female	Humans	Incidence	Male	Prognosis	Recurrence	Retrospective Studies	Risk Factors	Sex Distribution	Skin Transplantation",10
1896328,Newborn behavioral performance in colic and noncolic infants.,"Acoustic Stimulation	Adult	Child Behavior	Child, Preschool	Colic	Female	Humans	Infant, Newborn	Male	Middle Aged	Voice",10
2325044,Status epilepticus in pregnancy. A case report.,Adult	Female	Humans	Phenytoin	Pregnancy	Pregnancy Complications	Status Epilepticus,10
9173968,Volume capacity and contraction control of the seal spleen.,"Animals	Arteries	Blood Volume	Diving	Epinephrine	Female	Hematocrit	In Vitro Techniques	Male	Receptors, Adrenergic, alpha	Regional Blood Flow	Seals, Earless	Spleen	Vasoconstriction	Veins",10
22555591,Mutation mapping and identification by whole-genome sequencing.,"Alleles	Animals	Chromosome Mapping	Chromosomes	Crosses, Genetic	DNA Mutational Analysis	Female	Gene Frequency	Genomics	Homozygote	Male	Markov Chains	Mice	Mice, Inbred C57BL	Mutation	Polymorphism, Single Nucleotide	Recombination, Genetic	Software	Time Factors	Zebrafish",10
16465635,Evaluation of a strategy of screening multiple anatomical sites for methicillin-resistant Staphylococcus aureus at admission to a teaching hospital.,"France	Hospitals, Teaching	Humans	Mass Screening	Methicillin Resistance	Patient Admission	Staphylococcus aureus",10
7861547,PGE1 suppresses the induction of collagen synthesis by transforming growth factor-beta 1 in human corpus cavernosum smooth muscle.,"Alprostadil	Cell Division	Cells, Cultured	Collagen	Humans	Male	Muscle, Smooth	Penis	Protein Biosynthesis	RNA, Messenger	Receptors, Transforming Growth Factor beta	Transforming Growth Factor beta",10
1592903,Patterns of GABAergic immunoreactivity define subdivisions of the mustached bat's medial geniculate body.,Animals	Biomarkers	Chiroptera	Geniculate Bodies	Glutamate Decarboxylase	Immunohistochemistry	Neurons	Organ Specificity	Species Specificity	gamma-Aminobutyric Acid,10
16794331,Antioxidative activity of bound-form phenolics in potato peel.,"Antioxidants	Biphenyl Compounds	Chromatography, High Pressure Liquid	Free Radicals	Phenols	Picrates	Solanum tuberosum",10
20870453,Raman spectroscopic identification of phthalic and mellitic acids in mineral matrices.,"Benzoates	Calcium Sulfate	Carboxylic Acids	Crystallization	Extraterrestrial Environment	Minerals	Models, Biological	Organic Chemicals	Phthalic Acids	Planets	Powders	Spectrum Analysis, Raman",10
16463332,Optical properties of gas-phase tryptophan-silver cations: charge transfer from the indole ring to the silver atom.,"Cations, Monovalent	Gases	Indoles	Models, Molecular	Molecular Conformation	Optics and Photonics	Silver	Tryptophan",10
6950776,Characteristics of the pulsed ultrasound field.,"Energy Transfer	Models, Biological	Time Factors	Ultrasonics",10
2894953,Inhibition of rat liver aldehyde dehydrogenases by acrolein.,"Acrolein	Aldehyde Dehydrogenase	Aldehydes	Animals	Chromatography, High Pressure Liquid	Cytosol	In Vitro Techniques	Liver	Magnetic Resonance Spectroscopy	Male	Mercaptoethanol	Mitochondria, Liver	Oxidation-Reduction	Rats	Rats, Inbred Strains	Subcellular Fractions",10
6850409,Primary structures of four novel small ribosomal RNAs from Crithidia fasciculata.,"Animals	Base Composition	Base Sequence	Crithidia	Electrophoresis, Polyacrylamide Gel	Nucleosides	RNA, Ribosomal",10
6326952,Laminar interactions during neocortical epileptogenesis.,"Animals	Cats	Epilepsy	Evoked Potentials, Visual	Neurons	Penicillins	Photic Stimulation	Reaction Time	Synaptic Transmission	Visual Cortex	Visual Pathways",10
19894079,Smoking prevalence among US veterans.,Adult	Cohort Studies	Data Collection	Female	Health Behavior	Humans	Interviews as Topic	Male	Middle Aged	Prevalence	Smoking	Smoking Cessation	United States	Veterans,10
6376529,"Plasma ""big"" and ""big-big"" growth hormone (GH) in man: an oligomeric series composed of structurally diverse GH monomers.","Chromatography	Chromatography, Gel	Electrophoresis, Polyacrylamide Gel	Freezing	Growth Hormone	Humans	Immunosorbent Techniques	Isoelectric Focusing	Macromolecular Substances	Thiocyanates",10
21355097,Phase 2 trial of romidepsin in patients with peripheral T-cell lymphoma.,"Adult	Aged	Aged, 80 and over	Antibiotics, Antineoplastic	Depsipeptides	Disease Progression	Female	Humans	Lymphoma, Large-Cell, Anaplastic	Lymphoma, T-Cell, Cutaneous	Lymphoma, T-Cell, Peripheral	Male	Middle Aged	Remission Induction	Skin Neoplasms	Survival Rate	Tissue Distribution	Treatment Outcome",10
18831742,Predicting Global Fund grant disbursements for procurement of artemisinin-based combination therapies.,"Artemisinins	Drug Therapy, Combination	Forecasting	Health Expenditures	Lactones	Malaria	Regression Analysis	Statistics as Topic",0
7677927,Enhancement of age-related increases in DNA I-compound levels by calorie restriction: comparison of male B-N and F-344 rats.,"Aging	Animals	DNA	DNA Damage	Energy Intake	Food Deprivation	Kidney	Liver	Male	Rats	Rats, Inbred F344",10
22761260,Effects of proinflammatory cytokines on the claudin-19 rich tight junctions of human retinal pigment epithelium.,"Cells, Cultured	Claudins	Humans	Interferon-gamma	Interleukin-1beta	Membrane Proteins	Occludin	Permeability	Phosphoproteins	Retinal Pigment Epithelium	Tight Junctions	Tumor Necrosis Factor-alpha	Zonula Occludens-1 Protein",10
6726945,Creatine kinase isoenzymes and prostatic carcinoma: metastatic disease or acute myocardial infarction?,Aged	Carcinoma	Creatine Kinase	Diagnostic Errors	Humans	Immunoassay	Isoenzymes	Male	Myocardial Infarction	Prostatic Neoplasms,10
17712394,"[Choledocolithiasis predictors in high-risk population subjected to endoscopic retrograde pancreatocholangiography at ""Hospital Nacional Arzobispo Loayza""].","Adolescent	Adult	Aged	Aged, 80 and over	Cholangiopancreatography, Endoscopic Retrograde	Choledocholithiasis	Cross-Sectional Studies	Female	Hospitals	Humans	Male	Middle Aged	Predictive Value of Tests	Prospective Studies	Risk Factors",10
16532492,Successful closure of a giant true saphenous vein graft aneurysm using the Amplatzer vascular plug.,"Aged, 80 and over	Coronary Aneurysm	Coronary Artery Bypass	Embolization, Therapeutic	Humans	Male	Radiography	Saphenous Vein",10
23646849,Combining salivary pathogen and serum antibody levels improves their diagnostic ability in detection of periodontitis.,"Adult	Aggregatibacter actinomycetemcomitans	Alveolar Bone Loss	Antibodies, Bacterial	Bacterial Load	Chronic Periodontitis	Educational Status	Enzyme-Linked Immunosorbent Assay	Female	Humans	Immunoglobulin A	Immunoglobulin G	Male	Middle Aged	Periodontal Index	Periodontal Pocket	Porphyromonas gingivalis	ROC Curve	Real-Time Polymerase Chain Reaction	Saliva	Sensitivity and Specificity	Smoking",10
12122257,Residence times and basins of attraction for a realistic right internal carotid artery with two aneurysms.,"Carotid Artery, Internal	Computational Biology	Computer Simulation	Hemorheology	Humans	Intracranial Aneurysm",10
697229,Hepatitis from intravenous high-dose oxacillin therapy: findings in an adult inpatient population.,Adult	Chemical and Drug Induced Liver Injury	Drug Hypersensitivity	Female	Humans	Male	Middle Aged	Oxacillin	Retrospective Studies,10
12777622,"Breakdown of chlorophyll: a nonenzymatic reaction accounts for the formation of the colorless ""nonfluorescent"" chlorophyll catabolites.","Angiosperms	Chlorophyll	Fluorescence	Magnetic Resonance Spectroscopy	Models, Chemical	Plant Leaves	Stereoisomerism",10
19362962,IgM monoclonal gammopathy of undetermined significance and smoldering Waldenstr?m's macroglobulinemia.,"Adult	Aged	Aged, 80 and over	Disease Progression	Female	Follow-Up Studies	Humans	Immunoglobulin M	Male	Middle Aged	Minnesota	Multivariate Analysis	Paraproteinemias	Waldenstrom Macroglobulinemia	Young Adult",10
6450496,[On the reactivation of atrophic oral mucosa through topical application of 17 beta-estradiol (author's transl)].,Aged	Atrophy	Delayed-Action Preparations	Drug Evaluation	Estradiol	Female	Humans	Menopause	Methylmethacrylate	Methylmethacrylates	Middle Aged	Mouth Mucosa	Pharmaceutic Aids	Time Factors,10
24134386,Crossing the chasm of mistrust: collaborating with immigrant populations through community organizations and academic partners.,Academic Medical Centers	Community Networks	Community-Based Participatory Research	Cooperative Behavior	Emigrants and Immigrants	Hispanic Americans	Humans	Massachusetts	Occupational Health	Organizational Case Studies	Public Health	Trust,10
880755,Fractures in children treated with methotrexate for leukemia.,"Child	Female	Fracture Fixation	Fractures, Bone	Humans	Leukemia	Methotrexate	Osteoporosis",10
3226511,To shunt or to fenestrate: which is the best surgical treatment for arachnoid cysts in pediatric patients?,"Adolescent	Age Factors	Arachnoid	Brain Diseases	Child	Child, Preschool	Female	Humans	Hydrocephalus	Infant	Infant, Newborn	Male	Neurosurgery	Peritoneovenous Shunt	Postoperative Complications",10
16878500,[Screening of new derivatives of arylheteroalkanecarboxylic acid on the immune system].,"Animals	Antibody Formation	Carboxylic Acids	Cell Proliferation	Cells, Cultured	Female	Immune Tolerance	Immunoglobulin G	Immunoglobulin M	Male	Mice	Sheep	Spleen",10
